Id,SalePrice
2736,163078.64606090836
2737,125040.5365193506
2738,174606.71703120778
2739,171524.18365068987
2740,136229.0713119082
2741,165768.15915879514
2742,162309.5316544309
2743,164055.1139817693
2744,153585.91993539437
2745,143341.52098107577
2746,139014.3275215316
2747,153011.36350738216
2748,114430.59079474844
2749,133867.6642232549
2750,141570.9678659023
2751,129217.57760436377
2752,227755.9929137376
2753,167147.35025649937
2754,280961.03616776096
2755,137348.11196601824
2756,97941.09387297856
2757,92644.11440226957
2758,86645.5958477136
2759,165262.8384752096
2760,177554.51211669834
2761,153422.98457180988
2762,157889.0108291803
2763,208729.30067240837
2764,148516.3342641857
2765,273731.5409151311
2766,164718.52697340926
2767,88998.3988902845
2768,168496.64889404547
2769,144151.3631866644
2770,151850.18733645498
2771,116395.74670831088
2772,133383.78321399394
2773,179118.97297644994
2774,175012.05804030166
2775,169828.1150583864
2776,158831.38777507775
2777,155019.89573154785
2778,120107.42659986822
2779,170307.43585338484
2780,125423.0165633604
2781,106211.00935131633
2782,98698.96359107245
2783,131828.11325931182
2784,129991.13978315359
2785,156918.24119129288
2786,77524.48406398755
2787,127436.56689556465
2788,99585.1841362668
2789,228320.7757080408
2790,117508.67746526982
2791,121973.70956621235
2792,115916.809585326
2793,181487.49912336445
2794,120220.868712315
2795,130403.60542001227
2796,106399.55714633584
2797,257673.04180972607
2798,138130.42325751626
2799,123656.17510081673
2800,92360.39941826707
2801,122003.74446203471
2802,153781.1305282692
2803,211813.053311147
2804,146787.80907420855
2805,90329.35624794808
2806,104897.99496436706
2807,150522.65542926433
2808,152697.3764009361
2809,130364.1834152211
2810,145045.0974123206
2811,173897.82411733788
2812,142744.1026191691
2813,211103.00677975983
2814,216214.22949514777
2815,113729.25204436523
2816,252338.7642656953
2817,134733.27467506472
2818,121325.5179079027
2819,168555.38496286533
2820,151527.01745867397
2821,121194.8037155441
2822,201598.66522128836
2823,326896.5026285248
2824,205204.0772864579
2825,140138.6939491927
2826,140271.6611609619
2827,168244.0638492448
2828,242426.7595494772
2829,183812.45368293815
2830,228519.67879857772
2831,181104.16710932786
2832,244644.38428906223
2833,242846.9496165312
2834,211121.74802959608
2835,220475.47474688274
2836,187580.7172163598
2837,182861.81970672953
2838,148916.848885038
2839,179360.65001482592
2840,201267.55496762905
2841,202437.6760913278
2842,216546.36811615783
2843,155613.9877151653
2844,159842.29743986035
2845,118982.95972804468
2846,206245.20881777076
2847,201885.9566343411
2848,206781.68866346622
2849,211192.22163191726
2850,255322.74965119184
2851,236211.17917387918
2852,228175.74889966488
2853,228722.69227874582
2854,126721.48389293566
2855,201144.66944535862
2856,201372.61562458266
2857,186928.93363745592
2858,196853.96266484956
2859,150971.4113955779
2860,132772.77334443008
2861,152525.9540533804
2862,189467.18212560038
2863,121772.33629412838
2864,252818.12310770623
2865,129204.9908989001
2866,162128.66504326175
2867,102788.58892496195
2868,136040.1570990529
2869,161636.94033853174
2870,174822.8870202853
2871,138803.29257140314
2872,71777.44513621563
2873,124496.63977780177
2874,169696.75176172773
2875,138880.09321698846
2876,161417.5041636412
2877,154781.1858036989
2878,175319.4230406363
2879,164507.75019524305
2880,130786.25000225646
2881,167524.0153546544
2882,183552.91355175688
2883,185689.27425665763
2884,177286.7064851303
2885,190790.55659409502
2886,236462.8700321447
2887,118474.275284253
2888,140311.72467762599
2889,77810.52159459083
2890,87595.6831078149
2891,162309.12187135356
2892,72426.10394189868
2893,132922.47815260134
2894,85124.31805347517
2895,255451.93570067195
2896,244957.99993064094
2897,220578.50443374005
2898,190641.22513970488
2899,215552.39906814767
2900,164642.12419351362
2901,229295.3166553762
2902,193563.24101116435
2903,274480.51873658923
2904,270052.13359774486
2905,137169.05767398933
2906,196840.91935417504
2907,115832.33916181333
2908,122953.41332956172
2909,188001.7517283828
2910,84256.37331742799
2911,102359.11857540779
2912,167759.4647625224
2913,104920.80055993982
2914,100990.47141094487
2915,102102.34496939731
2916,102729.09684616674
2917,171423.77967863687
2918,123095.71681110411
2919,229447.4719970969
